Source page: http://www.encyclopedia-titanica.org/titanic-victims/,
col_image,col_image/_alt,name_link,name_link/_text,name_link/_title,age_link,age_link/_text,age_link/_title,classdept_link,classdept_link/_text,classdept_link/_title,joined_link,joined_link/_text,joined_link/_title,job_link,job_link/_text,job_link/_title,boatbody_links,boatbody_links/_text,boatbody_links/_title,age_link_numbers,classdept_value,ticket_values,ticket_values_prices
"","","http://www.encyclopedia-titanica.org/titanic-victim/victor-penasco.html","PEñASCO Y CASTELLANA, Mr Victor","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/of-independent-means.html","Of Independent Means","","","","","24","","17758; £108 18s","108"
"","","http://www.encyclopedia-titanica.org/titanic-victim/olaf-pedersen.html","PEDERSEN, Mr Olaf","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","28","","345498; £7 15s 6d","7"
"http://www.encyclopedia-titanica.org/images/pedrini_a_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/alessandro-pedrini.html","PEDRINI, Sig. Alessandro","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Assistant Waiter","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#104","[104]","","21","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/giuseppe-peduzzi.html","PEDUZZI, Mr Giuseppe","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Waiter","","","","","24","","2817; £8 1s","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/edvard-pekoniemi.html","PEKONIEMI, Mr Edvard","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","21","","3101294; £7 18s 6d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/nikolai-johannes-peltomaki.html","PELTOMäKI, Mr Nikolai Johannes","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","25","","3101291; £7 18s 6d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/frederick-pengelly.html","PENGELLY, Mr Frederick William","","http://www.encyclopedia-titanica.org/titanic-ages/19.html","19","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/miner.html","Miner","","","","","19","","28665; £10 10s","10"
"","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-pennal.html","PENNAL, Mr Thomas Frederick Cohen","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/bath-attendant.html","Bathroom Steward (1st Class)","","","","","33","","",""
"http://www.encyclopedia-titanica.org/images/penny_wf_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/william-farr-penny.html","PENNY, Mr William Farr","","http://www.encyclopedia-titanica.org/titanic-ages/31.html","31","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Assistant Saloon Steward (2nd Class)","","","","","31","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/john-poole-penrose.html","PENROSE, Mr John Poole","","http://www.encyclopedia-titanica.org/titanic-ages/49.html","49","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Bedroom Steward (1st Class)","","","","","49","","",""
"http://www.encyclopedia-titanica.org/files/1/alberto-peracchio.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/alberto-peracchio.html","PERACCHIO, Sig. Alberto","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Assistant Waiter","","","","","20","","",""
"http://www.encyclopedia-titanica.org/files/1/sebastiano-peracchio.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/sebastiano-peracchio.html","PERACCHIO, Sig. Sebastiano","","http://www.encyclopedia-titanica.org/titanic-ages/17.html","17","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Assistant Waiter","","","","","17","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/john-henry-perkin.html","PERKIN, Mr John Henry","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/farmer.html","Farmer","","","","","22","","21174; £7 5s","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/laurence-alexander-perkins.html","PERKINS, Mr Laurence Alexander","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/telephonist.html","Telephone Operator Steward","","","","","22","","",""
"http://www.encyclopedia-titanica.org/images/pernot.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/rene-pernot.html","PERNOT, Mr René","","http://www.encyclopedia-titanica.org/titanic-ages/39.html","39","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/chauffeur.html","Chauffeur","","","","","39","Servant","2131; £15 1s","15"
"http://www.encyclopedia-titanica.org/images/perotti_a_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/alfonso-perotti.html","PEROTTI, Sig. Alfonso","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Assistant Waiter","","","","","20","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/william-charles-perren.html","PERREN, Mr William Charles","","http://www.encyclopedia-titanica.org/titanic-ages/47.html","47","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/boots.html","Boots Steward (2nd class)","","","","","47","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/hubert-prouse-perriton.html","PERRITON, Mr Hubert Prouse","","http://www.encyclopedia-titanica.org/titanic-ages/31.html","31","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","","","","31","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/henry-perry.html","PERRY, Mr Henry Frederick","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/trimmer.html","Trimmer","","","","","23","","",""
"http://www.encyclopedia-titanica.org/images/thumb/res_1079888849_Peruschitz.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/josef-peruschitz.html","PERUSCHITZ, Fr Josef","","http://www.encyclopedia-titanica.org/titanic-ages/41.html","41","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/priest.html","Priest / Minister","","","","","41","","237393; £13","13"
"","","http://www.encyclopedia-titanica.org/titanic-victim/katie-peters.html","PETERS, Miss Katie","","http://www.encyclopedia-titanica.org/titanic-ages/26.html","26","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","","","","","","","26","","330935; £8 2s 9d","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/marius-petersen.html","PETERSEN, Mr Marius","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/dairy-worker.html","Dairy Worker","","","","","24","","342441; £8 1s","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/matilda-petranec.html","PETRANEC, Miss Matilda","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/servant.html","Servant","","","","","28","","349245; £7 17s 11d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/nedialco-petroff.html","PETROFF, Mr Nedialco","","http://www.encyclopedia-titanica.org/titanic-ages/19.html","19","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","19","","349212; £7 17s 11d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/pastcho-petroff.html","PETROFF, Mr Pastcho","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","29","","349215; £7 17s 11d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/johan-emil-pettersson.html","PETTERSSON, Mr Johan Emil","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","25","","347076; £7 15s 6d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/ellen-natalia-pettersson.html","PETTERSSON, Miss Ellen Natalia","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","18","","347087; £7 15s 6d","7"
"http://www.encyclopedia-titanica.org/images/petty.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/edwin-henry-petty.html","PETTY, Mr Edwin Henry","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Bedroom Steward (2nd class)","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#82","[82]","","25","","",""
"http://www.encyclopedia-titanica.org/files/1/escott-phillips.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/escott-phillips.html","PHILLIPS, Mr Escott Robert","","http://www.encyclopedia-titanica.org/titanic-ages/42.html","42","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","42","","2; £21","21"
"","","http://www.encyclopedia-titanica.org/titanic-victim/a-phillips.html","PHILLIPS, Mr A. George","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/greaser.html","Greaser","","","","","27","","",""
"http://www.encyclopedia-titanica.org/images/149_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/john-george-phillips.html","PHILLIPS, Mr John George","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/telegraphist.html","Telegraphist","","","","","25","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/walter-john-phillips.html","PHILLIPS, Mr Walter John","","http://www.encyclopedia-titanica.org/titanic-ages/35.html","35","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/storekeeper.html","Storekeeper","","","","","35","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/louis-piatti.html","PIATTI, Sig. Louis","","http://www.encyclopedia-titanica.org/titanic-ages/17.html","17","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Assistant Waiter","","","","","17","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/pompeo-piazza.html","PIAZZA, Sig. Pompeo Gaspro","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Waiter","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#266","[266]","","32","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/william-james-pitfield.html","PITFIELD, Mr William James","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/greaser.html","Greaser","","","","","25","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/w-platt.html","PLATT, Mr Wilfred George","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/scullion.html","Scullion","","","","","18","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/vasil-plotcharsky.html","PLOTCHARSKY, Mr Vasil","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","27","","349227; £7 17s 11d","7"
"http://www.encyclopedia-titanica.org/images/poggi_e_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/emilio-poggi.html","POGGI, Sig. Emilio","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Waiter","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#301","[301]","","28","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/mate-pokrnic.html","POKRNIC, Mr Mate","","http://www.encyclopedia-titanica.org/titanic-ages/17.html","17","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","17","","315095; £8 13s 3d","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/tome-pokrnic.html","POKRNIC, Mr Tome","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","24","","315092; £8 13s 3d","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/george-pond.html","POND, Mr George","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","","","","32","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/martin-ponesell.html","PONESELL, Mr Martin","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","24","","250647; £13","13"
"","","http://www.encyclopedia-titanica.org/titanic-victim/p-pook.html","POOK, Mr Percy Robert","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/pantryman.html","Assistant pantry steward","","","","","34","","",""
"http://www.encyclopedia-titanica.org/images/porter2_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/walter-chamberlain-porter.html","PORTER, Mr Walter Chamberlain","","http://www.encyclopedia-titanica.org/titanic-ages/46.html","46","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#207","[207]","","46","","110465; £52","52"
"","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-porteus.html","PORTEUS, Mr Thomas Henry","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/butcher.html","Butcher","","","","","32","","",""
"http://www.encyclopedia-titanica.org/files/1/thomas-preston.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-charles-alfred-preston.html","PRESTON, Mr Thomas Charles Alfred","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/trimmer.html","Trimmer","","","","","20","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/ernest-price.html","PRICE, Mr Ernest Cyril","","http://www.encyclopedia-titanica.org/titanic-ages/17.html","17","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/barman.html","Barman","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#186","[186]","","17","","",""
"http://www.encyclopedia-titanica.org/files/1/thumbnails/jack_prideaux_1_2738.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/john-jack-arthur-prideaux.html","PRIDEAUX, Mr John Arthur (Jack)","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","3rd Class Steward","","","","","23","","",""
"http://www.encyclopedia-titanica.org/files/1/charles-proctor.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/charles-proctor.html","PROCTOR, Mr Charles","","http://www.encyclopedia-titanica.org/titanic-ages/45.html","45","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/chef.html","Chef","","","","","45","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/richard-proudfoot.html","PROUDFOOT, Mr Richard Royston","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/trimmer.html","Trimmer","","","","","23","","",""
"http://www.encyclopedia-titanica.org/images/pryce.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/charles-william-pryce.html","PRYCE, Mr Charles William","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","","","","22","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/percy-pugh.html","PUGH, Mr Arthur Percy","","http://www.encyclopedia-titanica.org/titanic-ages/31.html","31","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Leading Fireman","","","","","31","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/franz-pulbaum.html","PULBAUM, Mr Franz","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","","","","27","","2168; £15 8d","15"
"","","http://www.encyclopedia-titanica.org/titanic-victim/uscher-pulner.html","PULNER, Mr Uscher","","http://www.encyclopedia-titanica.org/titanic-ages/16.html","16","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","","","","16","","3411; £8 14s 3d","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/john-pusey.html","PUZEY, Mr John Edward","","http://www.encyclopedia-titanica.org/titanic-ages/44.html","44","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","","","","44","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/alexander-radeff.html","RADEFF, Mr Alexander","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","27","","349223; £7 17s 11d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/frank-henry-randall.html","RANDALL, Mr Frank Henry","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (2nd class)","","","","","29","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/james-ransom.html","RANSOM, Mr James Augustus","","http://www.encyclopedia-titanica.org/titanic-ages/49.html","49","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","","","","49","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/lena-jakobsen-rasmussen.html","RASMUSSEN, Mrs Lena Jakobsen","","http://www.encyclopedia-titanica.org/titanic-ages/63.html","63","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","63","","65305; £8 2s 3d","8"
"http://www.encyclopedia-titanica.org/files/1/rattonbury.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/william-henry-rattonbury.html","RATTENBURY, Mr William Henry","","http://www.encyclopedia-titanica.org/titanic-ages/37.html","37","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/boots.html","Boots steward (1st class)","","","","","37","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/enrico-ratti.html","RATTI, Sig. Enrico","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/waiter.html","Waiter","","","","","21","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/raihed-razi.html","RAZI, Mr Raihed","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","","","","30","","2629; £7 4s 7d","7"
