Source page: http://www.encyclopedia-titanica.org/titanic-survivors/,
col_image,col_image/_alt,name_link,name_link/_text,name_link/_title,age_link,age_link/_text,age_link/_title,classdept_link,classdept_link/_text,classdept_link/_title,joined_link,joined_link/_text,joined_link/_title,job_link,job_link/_text,job_link/_title,boatbody_link,boatbody_link/_text,boatbody_link/_title,age_link_numbers,classdept_value,ticket_values,ticket_values_prices
"http://www.encyclopedia-titanica.org/images/000009a.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/sallie-beckwith.html","BECKWITH, Mrs Sallie","","http://www.encyclopedia-titanica.org/titanic-ages/46.html","46","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-5/","5","","46","","11751; £52 11s 1d","52"
"http://www.encyclopedia-titanica.org/images/bees_art.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/lawrence-beesley.html","BEESLEY, Mr Lawrence","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/teacher.html","Teacher","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","34","","248698; £13","13"
"http://www.encyclopedia-titanica.org/files/1/karl-behr.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/karl-howell-behr.html","BEHR, Mr Karl Howell","","http://www.encyclopedia-titanica.org/titanic-ages/26.html","26","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-5/","5","","26","","111369; £30","30"
"http://www.encyclopedia-titanica.org/files/1/stewardess-6.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/mabel-bennett.html","BENNETT, Mrs Mabel","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","","","","33","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/lillian-bentham.html","BENTHAM, Miss Lillian W.","","","","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-12/","12","","","","28404; £13","13"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/nellie-bessette.html","BESSETTE, Miss Nellie Mayo","","http://www.encyclopedia-titanica.org/titanic-ages/39.html","39","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/personal-maid.html","Personal Maid","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","39","Servant","17760; £63 7s 2d","63"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/rosalie-bidois.html","BIDOIS, Miss Rosalie","","http://www.encyclopedia-titanica.org/titanic-ages/46.html","46","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/personal-maid.html","Personal Maid","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","46","Servant","17757; £247 10s 6d","247"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/lee-bing.html","BING, Mr Lee","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Seaman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-c/","C","","32","","1601; £56 9s 11d","56"
"http://www.encyclopedia-titanica.org/images/binstead_w.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/walter-binstead.html","BINSTEAD, Mr Walter William","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/trimmer.html","Trimmer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-3/","3","","20","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/ellen-bird.html","BIRD, Miss Ellen","","http://www.encyclopedia-titanica.org/titanic-ages/31.html","31","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/personal-maid.html","Personal Maid","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","31","Servant","17483; £221 15s 7d","221"
"http://www.encyclopedia-titanica.org/images/BishopDicknsonOld_t.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/dickinson-bishop.html","BISHOP, Mr Dickinson H.","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-7/","7","","25","","11967; £91 1s 7d","91"
"http://www.encyclopedia-titanica.org/images/bishop_dh2.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/helen-bishop.html","BISHOP, Mrs Helen","","http://www.encyclopedia-titanica.org/titanic-ages/19.html","19","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-7/","7","","19","","11967; £91 1s 7d","91"
"http://www.encyclopedia-titanica.org/files/1/mauritz-Hakan-bjornstrom-steffansson-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/mauritz-hakan-bjornstrom-steffansson.html","BJöRNSTRöM-STEFFANSSON, Mr Mauritz Hokan","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/businessman.html","Businessman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-d/","D","","28","","110564; £26 11s","26"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/percival-albert-blake.html","BLAKE, Mr Percival Albert","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/trimmer.html","Trimmer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","22","","",""
"http://www.encyclopedia-titanica.org/files/1/henry-blank.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/henry-blank.html","BLANK, Mr Henry","","http://www.encyclopedia-titanica.org/titanic-ages/39.html","39","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/jeweller.html","Jeweller","","http://www.encyclopedia-titanica.org/titanic-lifeboat-7/","7","","39","","112277; £31","31"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/emma-bliss.html","BLISS, Mrs Emma","","http://www.encyclopedia-titanica.org/titanic-ages/45.html","45","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","45","","",""
"http://www.encyclopedia-titanica.org/images/caroline_bonnell_1923_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/caroline-bonnell.html","BONNELL, Miss Caroline","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","30","","36928; £164 17s 4d","164"
"http://www.encyclopedia-titanica.org/images/bonnell_e.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/elizabeth-bonnell.html","BONNELL, Miss Elizabeth","","http://www.encyclopedia-titanica.org/titanic-ages/61.html","61","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","61","","113783; £26 11s","26"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/grace-scott-bowen.html","BOWEN, Miss Grace Scott","","http://www.encyclopedia-titanica.org/titanic-ages/45.html","45","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/governess.html","Governess","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","45","Servant","17608; £262 7s 6d","262"
"http://www.encyclopedia-titanica.org/files/1/elsie-bowerman.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/elsie-edith-bowerman.html","BOWERMAN, Miss Elsie Edith","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-6/","6","","22","","113505; £55","55"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/ruth-bowker.html","BOWKER, Miss Ruth","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-restaurant-staff/","Restaurant Staff","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/cashier.html","Cashier","","","","","27","","",""
"http://www.encyclopedia-titanica.org/images/boxhall_la_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/joseph-groves-boxhall.html","BOXHALL, Mr Joseph Groves","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/ships-officer.html","4th. Officer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","28","Titanic Officers","",""
"http://www.encyclopedia-titanica.org/files/1/bridged-delia-bradley.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/bridget-delia-bradley.html","BRADLEY, Miss Bridget Delia","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","22","","334914; £7 14s 6d","7"
"http://www.encyclopedia-titanica.org/images/george_brereton_1925_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/george-brereton.html","BRERETON, Mr George Andrew","","http://www.encyclopedia-titanica.org/titanic-ages/37.html","37","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-9/","9","","37","","111427; £26 11s","26"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/walter-brice.html","BRICE, Mr Walter Thomas","","http://www.encyclopedia-titanica.org/titanic-ages/42.html","42","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Able Seaman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","42","","",""
"http://www.encyclopedia-titanica.org/images/harold_bride_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/harold-sydney-bride.html","BRIDE, Mr Harold Sydney","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/telegraphist.html","Assistant Telegraphist","","http://www.encyclopedia-titanica.org/titanic-lifeboat-b/","B","","22","","",""
"http://www.encyclopedia-titanica.org/files/1/arthur-john-bright.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/arthur-john-bright.html","BRIGHT, Mr Arthur John","","http://www.encyclopedia-titanica.org/titanic-ages/42.html","42","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Quartermaster","","http://www.encyclopedia-titanica.org/titanic-lifeboat-d/","D","","42","","",""
"http://www.encyclopedia-titanica.org/images/brown_jm2_2_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/caroline-lane-brown.html","BROWN, Mrs Caroline Lane","","http://www.encyclopedia-titanica.org/titanic-ages/59.html","59","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-d/","D","","59","","11769; £51 9s 7d","51"
"http://www.encyclopedia-titanica.org/images/brown_jj2_02.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/molly-brown.html","BROWN, Mrs Margaret","","http://www.encyclopedia-titanica.org/titanic-ages/44.html","44","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-6/","6","","44","","17610; £27 14s 5d","27"
"http://www.encyclopedia-titanica.org/images/brown_a_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/mildred-brown.html","BROWN, Miss Amelia Mary","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/cook-personal.html","Cook (Personal)","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","18","Servant","248733; £13","13"
